experiments
,0.3862
,0.3898
,0.3875
,0.3879
,0.3886
,0.3879
,0.3873
,0.3881
,0.3890
,0.3869
,0.3878
,0.3885
,0.3882
,0.3878
,0.3879
,0.3874
,0.3867
,0.3872
,0.3877
,0.3877
,0.3883
,0.3876
,0.3891
,0.3899
,0.3891
,0.3874
,0.3887
,0.3887
,0.3889
,0.3881
,0.3890
,0.3878
,0.3882
,0.3888
,0.3880
,0.3877
,0.3875
,0.3879
,0.3876
,0.3873
,0.3881
,0.3878
,0.3871
,0.3875
,0.3878
,0.3884
,0.3870
,0.3868
,0.3871
,0.3883
